academic_year,exam_year,Area,Area_code,Pupil_group,school_type_short,x_value,n_value,x_percent
2021-22,2022,Dorset,E06000059,Disadvantaged pupils,Primary,3809,18861,0.201951116
2021-22,2022,Dorset,E06000059,FSM,Primary,3624,18861,0.192142516
2021-22,2022,"Bournemouth, Christchurch and Poole",E06000058,Disadvantaged pupils,Primary,5199,23998,0.216643054
2021-22,2022,"Bournemouth, Christchurch and Poole",E06000058,FSM,Primary,4759,23998,0.198308192
2021-22,2022,Wiltshire,E06000054,FSM,Primary,5432,34577,0.157098649
2021-22,2022,Wiltshire,E06000054,Disadvantaged pupils,Primary,5993,34577,0.173323307
2021-22,2022,Swindon,E06000030,FSM,Primary,3515,17939,0.195941803
2021-22,2022,Swindon,E06000030,Disadvantaged pupils,Primary,3877,17939,0.2161213
2021-22,2022,Plymouth,E06000026,Disadvantaged pupils,Primary,5476,18243,0.300169928
2021-22,2022,Plymouth,E06000026,FSM,Primary,5026,18243,0.275502933
2021-22,2022,Torbay,E06000027,FSM,Primary,2885,9210,0.313246471
2021-22,2022,Torbay,E06000027,Disadvantaged pupils,Primary,3152,9210,0.342236699
2021-22,2022,Cornwall,E06000052,FSM,Primary,8216,37370,0.219855499
2021-22,2022,Cornwall,E06000052,Disadvantaged pupils,Primary,8967,37370,0.239951833
2021-22,2022,City of London,E09000001,FSM,Primary,34,209,0.162679426
2021-22,2022,City of London,E09000001,Disadvantaged pupils,Primary,46,209,0.220095694
2021-22,2022,Camden,E09000007,FSM,Primary,3654,9384,0.389386189
2021-22,2022,Camden,E09000007,Disadvantaged pupils,Primary,4026,9384,0.429028133
2021-22,2022,Hackney,E09000012,Disadvantaged pupils,Primary,6540,15717,0.416109945
2021-22,2022,Hackney,E09000012,FSM,Primary,6012,15717,0.382515747
2021-22,2022,Hammersmith and Fulham,E09000013,FSM,Primary,2459,8104,0.303430405
2021-22,2022,Hammersmith and Fulham,E09000013,Disadvantaged pupils,Primary,2802,8104,0.345755183
2021-22,2022,Islington,E09000019,Disadvantaged pupils,Primary,5281,11247,0.469547435
2021-22,2022,Islington,E09000019,FSM,Primary,4720,11247,0.419667467
2021-22,2022,Kensington and Chelsea,E09000020,FSM,Primary,2023,5982,0.33818121
2021-22,2022,Kensington and Chelsea,E09000020,Disadvantaged pupils,Primary,2145,5982,0.358575727
2021-22,2022,Lambeth,E09000022,Disadvantaged pupils,Primary,6688,16393,0.407979015
2021-22,2022,Lambeth,E09000022,FSM,Primary,5997,16393,0.365826877
2021-22,2022,Lewisham,E09000023,FSM,Primary,4974,19607,0.253684908
2021-22,2022,Lewisham,E09000023,Disadvantaged pupils,Primary,5832,19607,0.29744479
2021-22,2022,Southwark,E09000028,FSM,Primary,6899,19601,0.351971838
2021-22,2022,Southwark,E09000028,Disadvantaged pupils,Primary,7594,19601,0.387429213
2021-22,2022,Tower Hamlets,E09000030,FSM,Primary,8010,20813,0.384855619
2021-22,2022,Tower Hamlets,E09000030,Disadvantaged pupils,Primary,8822,20813,0.423869697
2021-22,2022,Wandsworth,E09000032,FSM,Primary,4170,15869,0.262776482
2021-22,2022,Wandsworth,E09000032,Disadvantaged pupils,Primary,4566,15869,0.287730796
2021-22,2022,Westminster,E09000033,Disadvantaged pupils,Primary,2884,7536,0.382696391
2021-22,2022,Westminster,E09000033,FSM,Primary,2607,7536,0.34593949
2021-22,2022,Haringey,E09000014,Disadvantaged pupils,Primary,4995,17760,0.28125
2021-22,2022,Haringey,E09000014,FSM,Primary,4448,17760,0.25045045
2021-22,2022,Newham,E09000025,FSM,Primary,8763,28876,0.30347001
2021-22,2022,Newham,E09000025,Disadvantaged pupils,Primary,10394,28876,0.359952902
2021-22,2022,Greenwich,E09000011,FSM,Primary,5986,21284,0.281244127
2021-22,2022,Greenwich,E09000011,Disadvantaged pupils,Primary,6818,21284,0.320334524
2021-22,2022,Barking and Dagenham,E09000002,Disadvantaged pupils,Primary,6371,20982,0.303641216
2021-22,2022,Barking and Dagenham,E09000002,FSM,Primary,5670,20982,0.270231627
2021-22,2022,Barnet,E09000003,FSM,Primary,5220,25061,0.208291768
2021-22,2022,Barnet,E09000003,Disadvantaged pupils,Primary,6052,25061,0.241490763
2021-22,2022,Bexley,E09000004,Disadvantaged pupils,Primary,4246,19382,0.21906924
2021-22,2022,Bexley,E09000004,FSM,Primary,3802,19382,0.196161387
2021-22,2022,Brent,E09000005,Disadvantaged pupils,Primary,5225,22703,0.230145796
2021-22,2022,Brent,E09000005,FSM,Primary,4548,22703,0.200325948
2021-22,2022,Croydon,E09000008,FSM,Primary,8450,27901,0.302856528
2021-22,2022,Croydon,E09000008,Disadvantaged pupils,Primary,9095,27901,0.325973979
2021-22,2022,Ealing,E09000009,Disadvantaged pupils,Primary,7381,25726,0.286908186
2021-22,2022,Ealing,E09000009,FSM,Primary,6582,25726,0.255850113
2021-22,2022,Enfield,E09000010,FSM,Primary,7564,26480,0.285649547
2021-22,2022,Enfield,E09000010,Disadvantaged pupils,Primary,8574,26480,0.323791541
2021-22,2022,Harrow,E09000015,Disadvantaged pupils,Primary,3145,18988,0.165630925
2021-22,2022,Harrow,E09000015,FSM,Primary,2893,18988,0.152359385
2021-22,2022,Havering,E09000016,Disadvantaged pupils,Primary,4570,20849,0.219195165
2021-22,2022,Havering,E09000016,FSM,Primary,4188,20849,0.200872944
2021-22,2022,Hillingdon,E09000017,FSM,Primary,5038,24200,0.208181818
2021-22,2022,Hillingdon,E09000017,Disadvantaged pupils,Primary,5577,24200,0.230454545
2021-22,2022,Hounslow,E09000018,Disadvantaged pupils,Primary,5015,20192,0.248365689
2021-22,2022,Hounslow,E09000018,FSM,Primary,4611,20192,0.228357765
2021-22,2022,Kingston upon Thames,E09000021,FSM,Primary,1694,11555,0.146603202
2021-22,2022,Kingston upon Thames,E09000021,Disadvantaged pupils,Primary,1859,11555,0.160882735
2021-22,2022,Merton,E09000024,Disadvantaged pupils,Primary,3718,13907,0.267347379
2021-22,2022,Merton,E09000024,FSM,Primary,3406,13907,0.244912634
2021-22,2022,Redbridge,E09000026,Disadvantaged pupils,Primary,4246,24991,0.169901164
2021-22,2022,Redbridge,E09000026,FSM,Primary,3821,24991,0.152895042
2021-22,2022,Richmond upon Thames,E09000027,Disadvantaged pupils,Primary,1965,14624,0.134368162
2021-22,2022,Richmond upon Thames,E09000027,FSM,Primary,1799,14624,0.123016958
2021-22,2022,Sutton,E09000029,FSM,Primary,2897,16705,0.173421131
2021-22,2022,Sutton,E09000029,Disadvantaged pupils,Primary,3083,16705,0.184555522
2021-22,2022,Waltham Forest,E09000031,FSM,Primary,4978,20134,0.247243469
2021-22,2022,Waltham Forest,E09000031,Disadvantaged pupils,Primary,5614,20134,0.278831827
2021-22,2022,Buckinghamshire,E06000060,Disadvantaged pupils,Primary,6473,39796,0.162654538
2021-22,2022,Buckinghamshire,E06000060,FSM,Primary,5994,39796,0.150618153
2021-22,2022,Gateshead,E08000037,FSM,Secondary,2706,10743,0.251884948
2021-22,2022,Gateshead,E08000037,Disadvantaged pupils,Secondary,3165,10743,0.294610444
2021-22,2022,Newcastle upon Tyne,E08000021,FSM,Secondary,6047,15810,0.382479443
2021-22,2022,Newcastle upon Tyne,E08000021,Disadvantaged pupils,Secondary,6746,15810,0.426691967
2021-22,2022,North Tyneside,E08000022,Disadvantaged pupils,Secondary,3117,12616,0.247067216
2021-22,2022,North Tyneside,E08000022,FSM,Secondary,2617,12616,0.207435003
2021-22,2022,South Tyneside,E08000023,Disadvantaged pupils,Secondary,2996,8520,0.351643192
2021-22,2022,South Tyneside,E08000023,FSM,Secondary,2382,8520,0.279577465
2021-22,2022,Sunderland,E08000024,FSM,Secondary,5052,15847,0.318798511
2021-22,2022,Sunderland,E08000024,Disadvantaged pupils,Secondary,5515,15847,0.348015397
2021-22,2022,Hartlepool,E06000001,FSM,Secondary,2166,5830,0.371526587
2021-22,2022,Hartlepool,E06000001,Disadvantaged pupils,Secondary,2416,5830,0.414408233
2021-22,2022,Middlesbrough,E06000002,Disadvantaged pupils,Secondary,4157,8698,0.47792596
2021-22,2022,Middlesbrough,E06000002,FSM,Secondary,3451,8698,0.396757875
2021-22,2022,Redcar and Cleveland,E06000003,FSM,Secondary,2325,8469,0.274530641
2021-22,2022,Redcar and Cleveland,E06000003,Disadvantaged pupils,Secondary,2778,8469,0.328019837
2021-22,2022,Stockton-on-Tees,E06000004,Disadvantaged pupils,Secondary,3750,11959,0.313571369
2021-22,2022,Stockton-on-Tees,E06000004,FSM,Secondary,2964,11959,0.24784681
2021-22,2022,County Durham,E06000047,Disadvantaged pupils,Secondary,8714,27176,0.320650574
2021-22,2022,County Durham,E06000047,FSM,Secondary,7602,27176,0.279732117
2021-22,2022,Darlington,E06000005,FSM,Secondary,1480,6576,0.225060827
2021-22,2022,Darlington,E06000005,Disadvantaged pupils,Secondary,1935,6576,0.294251825
2021-22,2022,Northumberland,E06000057,FSM,Secondary,3951,19601,0.201571348
2021-22,2022,Northumberland,E06000057,Disadvantaged pupils,Secondary,4547,19601,0.23197796
2021-22,2022,Knowsley,E08000011,FSM,Secondary,2657,5782,0.459529575
2021-22,2022,Knowsley,E08000011,Disadvantaged pupils,Secondary,2976,5782,0.514700796
2021-22,2022,Liverpool,E08000012,Disadvantaged pupils,Secondary,11027,27804,0.396597612
2021-22,2022,Liverpool,E08000012,FSM,Secondary,8960,27804,0.322255791
2021-22,2022,St. Helens,E08000013,FSM,Secondary,2856,11040,0.258695652
2021-22,2022,St. Helens,E08000013,Disadvantaged pupils,Secondary,3381,11040,0.30625
2021-22,2022,Sefton,E08000014,FSM,Secondary,3591,15503,0.231632587
2021-22,2022,Sefton,E08000014,Disadvantaged pupils,Secondary,4191,15503,0.270334774
2021-22,2022,Wirral,E08000015,Disadvantaged pupils,Secondary,5736,19356,0.296342219
2021-22,2022,Wirral,E08000015,FSM,Secondary,5041,19356,0.260436041
2021-22,2022,Bolton,E08000001,FSM,Secondary,5014,19376,0.258773741
2021-22,2022,Bolton,E08000001,Disadvantaged pupils,Secondary,5970,19376,0.30811313
2021-22,2022,Bury,E08000002,FSM,Secondary,2524,11679,0.216114393
2021-22,2022,Bury,E08000002,Disadvantaged pupils,Secondary,2985,11679,0.255586951
2021-22,2022,Manchester,E08000003,FSM,Secondary,13484,33967,0.396973533
2021-22,2022,Manchester,E08000003,Disadvantaged pupils,Secondary,15905,33967,0.468248594
2021-22,2022,Oldham,E08000004,Disadvantaged pupils,Secondary,6150,17620,0.349035187
2021-22,2022,Oldham,E08000004,FSM,Secondary,5173,17620,0.293586833
2021-22,2022,Rochdale,E08000005,FSM,Secondary,4564,15687,0.290941544
2021-22,2022,Rochdale,E08000005,Disadvantaged pupils,Secondary,5437,15687,0.34659272
2021-22,2022,Salford,E08000006,Disadvantaged pupils,Secondary,5014,13015,0.385247791
2021-22,2022,Salford,E08000006,FSM,Secondary,4095,13015,0.314636957
2021-22,2022,Stockport,E08000007,FSM,Secondary,3078,15987,0.192531432
2021-22,2022,Stockport,E08000007,Disadvantaged pupils,Secondary,3724,15987,0.232939263
2021-22,2022,Tameside,E08000008,Disadvantaged pupils,Secondary,5020,15099,0.332472349
2021-22,2022,Tameside,E08000008,FSM,Secondary,3942,15099,0.261076893
2021-22,2022,Trafford,E08000009,FSM,Secondary,2450,16920,0.144799054
2021-22,2022,Trafford,E08000009,Disadvantaged pupils,Secondary,2995,16920,0.177009456
2021-22,2022,Wigan,E08000010,FSM,Secondary,4460,19411,0.229766627
2021-22,2022,Wigan,E08000010,Disadvantaged pupils,Secondary,5156,19411,0.265622585
2021-22,2022,Halton,E06000006,Disadvantaged pupils,Secondary,3731,8760,0.425913242
2021-22,2022,Halton,E06000006,FSM,Secondary,3278,8760,0.374200913
2021-22,2022,Warrington,E06000007,FSM,Secondary,2232,13055,0.170968977
2021-22,2022,Warrington,E06000007,Disadvantaged pupils,Secondary,2577,13055,0.197395634
2021-22,2022,Blackburn with Darwen,E06000008,FSM,Secondary,2702,11341,0.238250595
2021-22,2022,Blackburn with Darwen,E06000008,Disadvantaged pupils,Secondary,3276,11341,0.288863416
2021-22,2022,Blackpool,E06000009,Disadvantaged pupils,Secondary,3660,7466,0.490222341
2021-22,2022,Blackpool,E06000009,FSM,Secondary,3153,7466,0.422314492
2021-22,2022,Cheshire East,E06000049,FSM,Secondary,3188,21407,0.148923249
2021-22,2022,Cheshire East,E06000049,Disadvantaged pupils,Secondary,3659,21407,0.170925398
2021-22,2022,Cheshire West and Chester,E06000050,FSM,Secondary,3587,19242,0.186415134
2021-22,2022,Cheshire West and Chester,E06000050,Disadvantaged pupils,Secondary,4198,19242,0.21816859
2021-22,2022,Barnsley,E08000016,Disadvantaged pupils,Secondary,4185,13273,0.31530174
2021-22,2022,Barnsley,E08000016,FSM,Secondary,3530,13273,0.265953439
2021-22,2022,Doncaster,E08000017,FSM,Secondary,4600,17612,0.261185555
2021-22,2022,Doncaster,E08000017,Disadvantaged pupils,Secondary,5459,17612,0.309959119
2021-22,2022,Rotherham,E08000018,Disadvantaged pupils,Secondary,5448,17852,0.305175891
2021-22,2022,Rotherham,E08000018,FSM,Secondary,4519,17852,0.253136903
2021-22,2022,Sheffield,E08000019,FSM,Secondary,9480,31427,0.301651446
2021-22,2022,Sheffield,E08000019,Disadvantaged pupils,Secondary,10808,31427,0.343908104
2021-22,2022,Bradford,E08000032,FSM,Secondary,10956,37861,0.28937429
2021-22,2022,Bradford,E08000032,Disadvantaged pupils,Secondary,12943,37861,0.341855735
2021-22,2022,Calderdale,E08000033,Disadvantaged pupils,Secondary,4078,15439,0.264136278
2021-22,2022,Calderdale,E08000033,FSM,Secondary,3517,15439,0.227799728
2021-22,2022,Kirklees,E08000034,FSM,Secondary,7229,27325,0.264556267
2021-22,2022,Kirklees,E08000034,Disadvantaged pupils,Secondary,7875,27325,0.288197621
2021-22,2022,Leeds,E08000035,Disadvantaged pupils,Secondary,15072,48681,0.309607444
2021-22,2022,Leeds,E08000035,FSM,Secondary,12666,48681,0.260183645
2021-22,2022,Wakefield,E08000036,Disadvantaged pupils,Secondary,5402,20514,0.263332358
2021-22,2022,Wakefield,E08000036,FSM,Secondary,4571,20514,0.222823438
2021-22,2022,"Kingston upon Hull, City of",E06000010,Disadvantaged pupils,Secondary,5318,15290,0.347809026
2021-22,2022,"Kingston upon Hull, City of",E06000010,FSM,Secondary,4520,15290,0.295618051
2021-22,2022,East Riding of Yorkshire,E06000011,Disadvantaged pupils,Secondary,4090,18214,0.224552542
2021-22,2022,East Riding of Yorkshire,E06000011,FSM,Secondary,3587,18214,0.196936423
2021-22,2022,North East Lincolnshire,E06000012,Disadvantaged pupils,Secondary,3159,9332,0.338512645
2021-22,2022,North East Lincolnshire,E06000012,FSM,Secondary,2608,9332,0.279468495
2021-22,2022,North Lincolnshire,E06000013,FSM,Secondary,2610,10489,0.24883211
2021-22,2022,North Lincolnshire,E06000013,Disadvantaged pupils,Secondary,3065,10489,0.292210888
2021-22,2022,York,E06000014,FSM,Secondary,1398,9852,0.141900122
2021-22,2022,York,E06000014,Disadvantaged pupils,Secondary,1585,9852,0.160881039
2021-22,2022,Derby,E06000015,FSM,Secondary,4457,17431,0.255693879
2021-22,2022,Derby,E06000015,Disadvantaged pupils,Secondary,5654,17431,0.324364638
2021-22,2022,Leicester,E06000016,Disadvantaged pupils,Secondary,6623,22541,0.29382015
2021-22,2022,Leicester,E06000016,FSM,Secondary,5624,22541,0.249500909
2021-22,2022,Rutland,E06000017,Disadvantaged pupils,Secondary,386,2897,0.133241284
2021-22,2022,Rutland,E06000017,FSM,Secondary,290,2897,0.100103555
2021-22,2022,Nottingham,E06000018,FSM,Secondary,5662,15863,0.356931224
2021-22,2022,Nottingham,E06000018,Disadvantaged pupils,Secondary,6528,15863,0.411523671
2021-22,2022,North Northamptonshire,E06000061,FSM,Secondary,3917,21856,0.179218521
2021-22,2022,North Northamptonshire,E06000061,Disadvantaged pupils,Secondary,4850,21856,0.221907028
2021-22,2022,West Northamptonshire,E06000062,FSM,Secondary,3974,26342,0.150861742
2021-22,2022,West Northamptonshire,E06000062,Disadvantaged pupils,Secondary,4925,26342,0.186963784
2021-22,2022,Birmingham,E08000025,Disadvantaged pupils,Secondary,35548,78895,0.450573547
2021-22,2022,Birmingham,E08000025,FSM,Secondary,28088,78895,0.356017492
2021-22,2022,Coventry,E08000026,Disadvantaged pupils,Secondary,6644,21468,0.309483883
2021-22,2022,Coventry,E08000026,FSM,Secondary,5517,21468,0.256987144
2021-22,2022,Dudley,E08000027,Disadvantaged pupils,Secondary,5204,17821,0.292015038
2021-22,2022,Dudley,E08000027,FSM,Secondary,4283,17821,0.240334437
2021-22,2022,Sandwell,E08000028,Disadvantaged pupils,Secondary,8486,23028,0.368507903
2021-22,2022,Sandwell,E08000028,FSM,Secondary,6946,23028,0.301632795
2021-22,2022,Solihull,E08000029,Disadvantaged pupils,Secondary,4689,16556,0.283220585
2021-22,2022,Solihull,E08000029,FSM,Secondary,3986,16556,0.240758637
2021-22,2022,Walsall,E08000030,FSM,Secondary,5827,18318,0.318102413
2021-22,2022,Walsall,E08000030,Disadvantaged pupils,Secondary,6863,18318,0.374658806
2021-22,2022,Wolverhampton,E08000031,Disadvantaged pupils,Secondary,7930,19328,0.410285596
2021-22,2022,Wolverhampton,E08000031,FSM,Secondary,6907,19328,0.357357202
2021-22,2022,Stoke-on-Trent,E06000021,FSM,Secondary,4384,14672,0.298800436
2021-22,2022,Stoke-on-Trent,E06000021,Disadvantaged pupils,Secondary,5214,14672,0.355370774
2021-22,2022,"Herefordshire, County of",E06000019,Disadvantaged pupils,Secondary,1744,9459,0.18437467
2021-22,2022,"Herefordshire, County of",E06000019,FSM,Secondary,1461,9459,0.154456074
2021-22,2022,Shropshire,E06000051,FSM,Secondary,2517,15764,0.159667597
2021-22,2022,Shropshire,E06000051,Disadvantaged pupils,Secondary,2952,15764,0.187262116
2021-22,2022,Telford and Wrekin,E06000020,FSM,Secondary,2868,11990,0.239199333
2021-22,2022,Telford and Wrekin,E06000020,Disadvantaged pupils,Secondary,3298,11990,0.275062552
2021-22,2022,Luton,E06000032,FSM,Secondary,3801,15792,0.240691489
2021-22,2022,Luton,E06000032,Disadvantaged pupils,Secondary,4786,15792,0.303064843
2021-22,2022,Bedford,E06000055,Disadvantaged pupils,Secondary,2625,11924,0.220144247
2021-22,2022,Bedford,E06000055,FSM,Secondary,2233,11924,0.187269373
2021-22,2022,Central Bedfordshire,E06000056,FSM,Secondary,2714,20686,0.131199845
2021-22,2022,Central Bedfordshire,E06000056,Disadvantaged pupils,Secondary,3271,20686,0.158126269
2021-22,2022,Peterborough,E06000031,Disadvantaged pupils,Secondary,4610,15932,0.289354758
2021-22,2022,Peterborough,E06000031,FSM,Secondary,3737,15932,0.234559377
2021-22,2022,Southend-on-Sea,E06000033,Disadvantaged pupils,Secondary,2728,12106,0.225342805
2021-22,2022,Southend-on-Sea,E06000033,FSM,Secondary,2162,12106,0.178589129
2021-22,2022,Thurrock,E06000034,Disadvantaged pupils,Secondary,2949,11310,0.260742706
2021-22,2022,Thurrock,E06000034,FSM,Secondary,2367,11310,0.20928382
2021-22,2022,Brighton and Hove,E06000043,FSM,Secondary,2535,12545,0.202072539
2021-22,2022,Brighton and Hove,E06000043,Disadvantaged pupils,Secondary,2979,12545,0.237465126
2021-22,2022,Portsmouth,E06000044,Disadvantaged pupils,Secondary,3642,10695,0.340532959
2021-22,2022,Portsmouth,E06000044,FSM,Secondary,3123,10695,0.29200561
2021-22,2022,Southampton,E06000045,FSM,Secondary,3931,12624,0.311391001
2021-22,2022,Southampton,E06000045,Disadvantaged pupils,Secondary,4444,12624,0.352027883
2021-22,2022,Bracknell Forest,E06000036,Disadvantaged pupils,Secondary,1099,7004,0.156910337
2021-22,2022,Bracknell Forest,E06000036,FSM,Secondary,847,7004,0.120930897
2021-22,2022,Reading,E06000038,Disadvantaged pupils,Secondary,1715,7842,0.218694211
2021-22,2022,Reading,E06000038,FSM,Secondary,1412,7842,0.180056108
2021-22,2022,Slough,E06000039,Disadvantaged pupils,Secondary,2798,12902,0.216865602
2021-22,2022,Slough,E06000039,FSM,Secondary,2256,12902,0.174856611
2021-22,2022,Wokingham,E06000041,FSM,Secondary,976,10688,0.091317365
2021-22,2022,Wokingham,E06000041,Disadvantaged pupils,Secondary,1218,10688,0.113959581
2021-22,2022,Medway,E06000035,Disadvantaged pupils,Secondary,4472,18315,0.244171444
2021-22,2022,Medway,E06000035,FSM,Secondary,3578,18315,0.195358995
2021-22,2022,Isle of Wight,E06000046,FSM,Secondary,1560,6841,0.228036837
2021-22,2022,Isle of Wight,E06000046,Disadvantaged pupils,Secondary,1832,6841,0.267797106
2021-22,2022,Isles of Scilly,E06000053,Disadvantaged pupils,Secondary,9,230,0.039130435
